14 28
1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1
1 2 2 2 2 2 2 1 1 2 2 2 2 1 1 2 2 2 2 1 1 2 2 2 2 2 2 1
1 1 1 1 1 1 3 1 1 1 1 1 0 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1
0 0 0 0 0 1 2 1 1 1 1 1 0 1 1 0 1 1 1 1 1 2 1 0 0 0 0 0
0 0 0 0 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 0
0 0 0 0 0 1 2 1 1 0 1 1 1 0 0 1 1 1 0 1 1 3 1 0 0 0 0 0
1 1 1 1 1 1 2 1 1 0 1 0 0 0 0 0 0 1 0 0 0 2 1 1 1 1 1 1
0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 0 1 1 2 0 0 0 0 0 0
1 1 1 1 1 1 2 1 1 0 1 1 1 1 1 1 1 1 0 1 1 2 1 1 1 1 1 1
0 0 0 0 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 0
1 1 1 1 1 1 3 1 1 0 1 1 1 1 1 1 1 1 0 1 1 2 1 1 1 1 1 1
1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 1
1 2 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1
1 2 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1
4
0 12 6 12 6 1 0
0 12 7 12 7 1 0
0 13 7 13 7 1 0
0 14 7 14 7 1 0
12 9 12 9 1 0
